DisorderID,Parents
http://purl.obolibrary.org/obo/NBO_0000196,http://purl.obolibrary.org/obo/NBO_0000185
http://purl.obolibrary.org/obo/BFO_0000001,
http://purl.obolibrary.org/obo/MFOMD_0000168,http://purl.obolibrary.org/obo/MFOMD_0000167
http://purl.obolibrary.org/obo/OGMS_0000084,http://purl.obolibrary.org/obo/BFO_0000040
http://purl.obolibrary.org/obo/OGMS_0000067,http://purl.obolibrary.org/obo/BFO_0000001
http://purl.obolibrary.org/obo/DOID_0060001,http://purl.obolibrary.org/obo/DOID_303
http://purl.obolibrary.org/obo/NBO_0000415,http://purl.obolibrary.org/obo/NBO_0000411
http://purl.obolibrary.org/obo/NBO_0000451,http://purl.obolibrary.org/obo/NBO_0000027
http://purl.obolibrary.org/obo/NBO_0000462,http://purl.obolibrary.org/obo/NBO_0000225
http://purl.obolibrary.org/obo/NBO_0000404,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/GO_0097270,http://purl.obolibrary.org/obo/GO_0046958
http://purl.obolibrary.org/obo/NBO_0000113,http://purl.obolibrary.org/obo/NBO_0000106
http://purl.obolibrary.org/obo/DOID_0050668,http://purl.obolibrary.org/obo/DOID_0050696
http://purl.obolibrary.org/obo/MFOMD_0000205,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000374,http://purl.obolibrary.org/obo/NBO_0000373
http://purl.obolibrary.org/obo/BFO_0000035,http://purl.obolibrary.org/obo/BFO_0000003
http://purl.obolibrary.org/obo/MFOMD_0000013,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000036,http://purl.obolibrary.org/obo/MF_0000037
http://purl.obolibrary.org/obo/NBO_0000001,http://purl.obolibrary.org/obo/NBO_0000403
http://purl.obolibrary.org/obo/MFOMD_0000024,http://purl.obolibrary.org/obo/OGMS_0000061
http://purl.obolibrary.org/obo/GO_0050951,http://purl.obolibrary.org/obo/GO_0007600
http://purl.obolibrary.org/obo/NBO_0000428,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000439,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/DOID_4762,http://purl.obolibrary.org/obo/DOID_1875
http://purl.obolibrary.org/obo/NBO_0000406,http://purl.obolibrary.org/obo/NBO_0000404
http://purl.obolibrary.org/obo/NBO_0000417,http://purl.obolibrary.org/obo/NBO_0000416
http://purl.obolibrary.org/obo/DOID_9828,http://purl.obolibrary.org/obo/DOID_0060001
http://purl.obolibrary.org/obo/MFOMD_0000202,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000440,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/OGMS_0000095,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/NBO_0000352,http://purl.obolibrary.org/obo/NBO_0000351
http://purl.obolibrary.org/obo/NBO_0000003,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0000003,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/NBO_0000014,http://purl.obolibrary.org/obo/NBO_0000010
http://purl.obolibrary.org/obo/MFOMD_0000213,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000363,http://purl.obolibrary.org/obo/NBO_0000359
http://purl.obolibrary.org/obo/MF_0000020,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/BFO_0000024,http://purl.obolibrary.org/obo/BFO_0000040
http://purl.obolibrary.org/obo/OGMS_0000101,http://purl.obolibrary.org/obo/OGMS_0000097
http://purl.obolibrary.org/obo/MFOMD_0000021,http://purl.obolibrary.org/obo/DOID_5419
http://purl.obolibrary.org/obo/OBI_0000011,http://purl.obolibrary.org/obo/BFO_0000015
http://www.geneontology.org/formats/oboInOwl#SynonymType,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/NBO_0000627,http://purl.obolibrary.org/obo/NBO_0000049
http://purl.obolibrary.org/obo/NBO_0000416,http://purl.obolibrary.org/obo/NBO_0000411
http://purl.obolibrary.org/obo/MFOMD_0000167,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000463,http://purl.obolibrary.org/obo/NBO_0000465
http://purl.obolibrary.org/obo/NBO_0000463,http://purl.obolibrary.org/obo/NBO_0000225
http://purl.obolibrary.org/obo/MFOMD_0000101,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/OGMS_0000085,http://purl.obolibrary.org/obo/OGMS_0000020
http://purl.obolibrary.org/obo/NBO_0000328,http://purl.obolibrary.org/obo/NBO_0000326
http://purl.obolibrary.org/obo/MF_0000066,http://purl.obolibrary.org/obo/MF_0000037
http://purl.obolibrary.org/obo/NBO_0000339,http://purl.obolibrary.org/obo/NBO_0000317
http://purl.obolibrary.org/obo/DOID_2030,http://purl.obolibrary.org/obo/DOID_1561
http://purl.obolibrary.org/obo/NBO_0000375,http://purl.obolibrary.org/obo/NBO_0000373
http://purl.obolibrary.org/obo/NBO_0000386,http://purl.obolibrary.org/obo/NBO_0000375
http://purl.obolibrary.org/obo/MFOMD_0000178,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000397,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/NBO_0000351,http://purl.obolibrary.org/obo/NBO_0000347
http://purl.obolibrary.org/obo/NBO_0000362,http://purl.obolibrary.org/obo/NBO_0000361
http://purl.obolibrary.org/obo/NBO_0002362,http://purl.obolibrary.org/obo/NBO_0001728
http://purl.obolibrary.org/obo/MFOMD_0000113,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000021,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/NBO_0000013,http://purl.obolibrary.org/obo/NBO_0000002
http://purl.obolibrary.org/obo/MF_0000057,http://purl.obolibrary.org/obo/MF_0000008
http://purl.obolibrary.org/obo/MFOMD_0000112,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000002,http://purl.obolibrary.org/obo/NBO_0000403
http://purl.obolibrary.org/obo/NBO_0000778,http://purl.obolibrary.org/obo/NBO_0000208
http://purl.obolibrary.org/obo/NBO_0000060,http://purl.obolibrary.org/obo/NBO_0000034
http://purl.obolibrary.org/obo/OGMS_0000086,http://purl.obolibrary.org/obo/BFO_0000019
http://purl.obolibrary.org/obo/MFOMD_0000124,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000019,http://purl.obolibrary.org/obo/MF_0000020
http://purl.obolibrary.org/obo/NBO_0000626,http://purl.obolibrary.org/obo/NBO_0000049
http://purl.obolibrary.org/obo/NBO_0000637,http://purl.obolibrary.org/obo/NBO_0000077
http://purl.obolibrary.org/obo/MFOMD_0000023,http://purl.obolibrary.org/obo/DOID_5419
http://purl.obolibrary.org/obo/NBO_0000338,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/NBO_0000338,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/MF_0000067,http://purl.obolibrary.org/obo/MF_0000001
http://purl.obolibrary.org/obo/NBO_0000549,http://purl.obolibrary.org/obo/NBO_0000034
http://purl.obolibrary.org/obo/NBO_0000047,http://purl.obolibrary.org/obo/NBO_0000079
http://purl.obolibrary.org/obo/NBO_0000385,http://purl.obolibrary.org/obo/NBO_0000386
http://purl.obolibrary.org/obo/NBO_0000396,http://purl.obolibrary.org/obo/NBO_0000390
http://purl.obolibrary.org/obo/MFOMD_0000204,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000012,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_5418,http://purl.obolibrary.org/obo/DOID_2468
http://purl.obolibrary.org/obo/DOID_1595,http://purl.obolibrary.org/obo/DOID_1596
http://purl.obolibrary.org/obo/NBO_0000223,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/NBO_0000234,http://purl.obolibrary.org/obo/NBO_0000233
http://purl.obolibrary.org/obo/OGMS_0000059,http://purl.obolibrary.org/obo/BFO_0000015
http://purl.obolibrary.org/obo/NBO_0000292,http://purl.obolibrary.org/obo/NBO_0000289
http://purl.obolibrary.org/obo/MFOMD_0000215,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000281,http://purl.obolibrary.org/obo/NBO_0000280
http://purl.obolibrary.org/obo/NBO_0002273,http://purl.obolibrary.org/obo/NBO_0002234
http://purl.obolibrary.org/obo/MF_0000042,http://purl.obolibrary.org/obo/MF_0000203
http://purl.obolibrary.org/obo/MFOMD_0000089,http://purl.obolibrary.org/obo/DOID_535
http://purl.obolibrary.org/obo/MFOMD_0000088,http://purl.obolibrary.org/obo/DOID_535
http://purl.obolibrary.org/obo/MF_0000051,http://purl.obolibrary.org/obo/MF_0000050
http://purl.obolibrary.org/obo/GO_0007625,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/GO_0007625,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002436,http://purl.obolibrary.org/obo/NBO_0002169
http://purl.obolibrary.org/obo/MFOMD_0000169,http://purl.obolibrary.org/obo/MFOMD_0000167
http://purl.obolibrary.org/obo/MFOMD_0000104,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000103,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_6088,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/NBO_0000280,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000291,http://purl.obolibrary.org/obo/NBO_0000289
http://purl.obolibrary.org/obo/MFOMD_0000115,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_13918,http://purl.obolibrary.org/obo/DOID_4737
http://purl.obolibrary.org/obo/NBO_0000302,http://purl.obolibrary.org/obo/NBO_0000301
http://purl.obolibrary.org/obo/NBO_0000302,http://purl.obolibrary.org/obo/NBO_0000048
http://purl.obolibrary.org/obo/NBO_0000302,http://purl.obolibrary.org/obo/NBO_0000150
http://purl.obolibrary.org/obo/NBO_0000649,http://purl.obolibrary.org/obo/NBO_0000065
http://purl.obolibrary.org/obo/NBO_0000313,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/MFOMD_0000114,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/BFO_0000141,http://purl.obolibrary.org/obo/BFO_0000004
http://purl.obolibrary.org/obo/NBO_0000638,http://purl.obolibrary.org/obo/NBO_0000077
http://purl.obolibrary.org/obo/MFOMD_0000122,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_9220,http://purl.obolibrary.org/obo/DOID_0050847
http://purl.obolibrary.org/obo/DOID_3324,http://purl.obolibrary.org/obo/DOID_1561
http://purl.obolibrary.org/obo/MFOMD_0000123,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000120,http://purl.obolibrary.org/obo/NBO_0000741
http://purl.obolibrary.org/obo/MF_0000018,http://purl.obolibrary.org/obo/MF_0000020
http://purl.obolibrary.org/obo/MFOMD_0000166,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MF_0000004,http://purl.obolibrary.org/obo/MF_0000008
http://purl.obolibrary.org/obo/NBO_0001987,http://purl.obolibrary.org/obo/NBO_0001728
http://purl.obolibrary.org/obo/MFOMD_0000100,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_10685,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/NBO_0000584,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/OGMS_0000110,http://purl.obolibrary.org/obo/OGMS_0000096
http://purl.obolibrary.org/obo/NBO_0001952,http://purl.obolibrary.org/obo/NBO_0001884
http://purl.obolibrary.org/obo/DOID_0050696,http://purl.obolibrary.org/obo/DOID_0060038
http://purl.obolibrary.org/obo/NBO_0000282,http://purl.obolibrary.org/obo/NBO_0000280
http://purl.obolibrary.org/obo/NBO_0000293,http://purl.obolibrary.org/obo/NBO_0000607
http://purl.obolibrary.org/obo/DOID_10834,http://purl.obolibrary.org/obo/DOID_0060044
http://purl.obolibrary.org/obo/NBO_0000224,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/NBO_0000235,http://purl.obolibrary.org/obo/NBO_0000233
http://purl.obolibrary.org/obo/MF_0000049,http://purl.obolibrary.org/obo/MF_0000050
http://purl.obolibrary.org/obo/MFOMD_0000111,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000271,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000131,http://purl.obolibrary.org/obo/NBO_0000130
http://purl.obolibrary.org/obo/NBO_0000130,http://purl.obolibrary.org/obo/NBO_0000079
http://purl.obolibrary.org/obo/GO_0035106,http://purl.obolibrary.org/obo/GO_0007612
http://purl.obolibrary.org/obo/NBO_0000053,http://purl.obolibrary.org/obo/NBO_0000051
http://purl.obolibrary.org/obo/MFOMD_0000022,http://purl.obolibrary.org/obo/DOID_5419
http://purl.obolibrary.org/obo/DOID_2560,http://purl.obolibrary.org/obo/DOID_2559
http://purl.obolibrary.org/obo/MFOMD_0000203,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0060144,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/NBO_0000118,http://purl.obolibrary.org/obo/NBO_0000116
http://purl.obolibrary.org/obo/OGMS_0000100,http://purl.obolibrary.org/obo/OGMS_0000097
http://purl.obolibrary.org/obo/MFOMD_0000162,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000456,http://purl.obolibrary.org/obo/NBO_0000455
http://purl.obolibrary.org/obo/NBO_0000154,http://purl.obolibrary.org/obo/NBO_0000152
http://purl.obolibrary.org/obo/MFOMD_0000214,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000011,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0060130,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_4964,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/NBO_0000076,http://purl.obolibrary.org/obo/NBO_0000075
http://purl.obolibrary.org/obo/NBO_0000087,http://purl.obolibrary.org/obo/NBO_0000636
http://purl.obolibrary.org/obo/DOID_605,http://purl.obolibrary.org/obo/DOID_599
http://purl.obolibrary.org/obo/MFOMD_0000125,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/OGMS_0000104,http://purl.obolibrary.org/obo/OGMS_0000096
http://www.geneontology.org/formats/oboInOwl#Synonym,http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/MFOMD_0000084,http://purl.obolibrary.org/obo/DOID_1876
http://purl.obolibrary.org/obo/DOID_0060134,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/NBO_0000117,http://purl.obolibrary.org/obo/NBO_0000116
http://purl.obolibrary.org/obo/NBO_0000153,http://purl.obolibrary.org/obo/NBO_0000151
http://purl.obolibrary.org/obo/NBO_0000106,http://purl.obolibrary.org/obo/NBO_0000740
http://purl.obolibrary.org/obo/NBO_0000097,http://purl.obolibrary.org/obo/NBO_0000086
http://purl.obolibrary.org/obo/NBO_0000086,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/GO_0051867,http://purl.obolibrary.org/obo/NBO_0000313
http://purl.obolibrary.org/obo/GO_0051867,http://purl.obolibrary.org/obo/GO_0007610
http://purl.obolibrary.org/obo/NBO_0000430,http://purl.obolibrary.org/obo/NBO_0000429
http://purl.obolibrary.org/obo/DOID_4188,http://purl.obolibrary.org/obo/DOID_92
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002468,http://purl.obolibrary.org/obo/NBO_0000064
http://purl.obolibrary.org/obo/MFOMD_0000110,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_1233,http://purl.obolibrary.org/obo/DOID_1235
http://purl.obolibrary.org/obo/BFO_0000003,http://purl.obolibrary.org/obo/BFO_0000001
http://purl.obolibrary.org/obo/MFOMD_0000121,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000165,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000545,http://purl.obolibrary.org/obo/NBO_0000079
http://purl.obolibrary.org/obo/DOID_2055,http://purl.obolibrary.org/obo/DOID_2030
http://purl.obolibrary.org/obo/MFOMD_0000173,http://purl.obolibrary.org/obo/MFOMD_0000167
http://purl.obolibrary.org/obo/NBO_0000088,http://purl.obolibrary.org/obo/NBO_0000087
http://purl.obolibrary.org/obo/NBO_0000088,http://purl.obolibrary.org/obo/NBO_0000470
http://purl.obolibrary.org/obo/NBO_0000099,http://purl.obolibrary.org/obo/NBO_0000086
http://purl.obolibrary.org/obo/DOID_4543,http://purl.obolibrary.org/obo/DOID_10914
http://purl.obolibrary.org/obo/NBO_0000077,http://purl.obolibrary.org/obo/NBO_0000014
http://purl.obolibrary.org/obo/NBO_0000064,http://purl.obolibrary.org/obo/behavior.owl/NBO_0002436
http://purl.obolibrary.org/obo/NBO_0000275,http://purl.obolibrary.org/obo/NBO_0000271
http://purl.obolibrary.org/obo/MFOMD_0000172,http://purl.obolibrary.org/obo/MFOMD_0000167
http://purl.obolibrary.org/obo/MF_0000025,http://purl.obolibrary.org/obo/MF_0000048
http://purl.obolibrary.org/obo/GO_0007610,http://purl.obolibrary.org/obo/OGMS_0000060
http://purl.obolibrary.org/obo/DOID_2468,http://purl.obolibrary.org/obo/DOID_1561
http://purl.obolibrary.org/obo/MFOMD_0000184,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0050742,http://purl.obolibrary.org/obo/DOID_9973
http://purl.obolibrary.org/obo/OGMS_0000022,http://purl.obolibrary.org/obo/BFO_0000019
http://purl.obolibrary.org/obo/NBO_0000467,http://purl.obolibrary.org/obo/NBO_0000746
http://purl.obolibrary.org/obo/NBO_0000320,http://purl.obolibrary.org/obo/NBO_0000317
http://purl.obolibrary.org/obo/NBO_0000379,http://purl.obolibrary.org/obo/NBO_0000378
http://purl.obolibrary.org/obo/DOID_10938,http://purl.obolibrary.org/obo/DOID_1510
http://purl.obolibrary.org/obo/MFOMD_0000161,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/DOID_0060145,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/GO_0050917,http://purl.obolibrary.org/obo/GO_0050909
http://purl.obolibrary.org/obo/DOID_2846,http://purl.obolibrary.org/obo/DOID_535
http://purl.obolibrary.org/obo/DOID_0060042,http://purl.obolibrary.org/obo/DOID_0060041
http://purl.obolibrary.org/obo/DOID_0060135,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_0060152,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/GO_0042756,http://purl.obolibrary.org/obo/GO_0007631
http://purl.obolibrary.org/obo/NBO_0000098,http://purl.obolibrary.org/obo/NBO_0000086
http://purl.obolibrary.org/obo/DOID_2745,http://purl.obolibrary.org/obo/DOID_1510
http://purl.obolibrary.org/obo/OGMS_0000099,http://purl.obolibrary.org/obo/OGMS_0000097
http://purl.obolibrary.org/obo/MFOMD_0000210,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000307,http://purl.obolibrary.org/obo/NBO_0000170
http://purl.obolibrary.org/obo/MF_0000034,http://purl.obolibrary.org/obo/MF_0000037
http://purl.obolibrary.org/obo/DOID_1510,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/MFOMD_0000083,http://purl.obolibrary.org/obo/DOID_1876
http://purl.obolibrary.org/obo/NBO_0000330,http://purl.obolibrary.org/obo/NBO_0000327
http://purl.obolibrary.org/obo/OGMS_0000105,http://purl.obolibrary.org/obo/ogms.owl#disease_stage
http://purl.obolibrary.org/obo/NBO_0000341,http://purl.obolibrary.org/obo/NBO_0000348
http://purl.obolibrary.org/obo/DOID_10939,http://purl.obolibrary.org/obo/DOID_1510
http://purl.obolibrary.org/obo/GO_0046959,http://purl.obolibrary.org/obo/GO_0046958
http://purl.obolibrary.org/obo/MF_0000010,http://purl.obolibrary.org/obo/NBO_0000297
http://purl.obolibrary.org/obo/MFOMD_0000163,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000605,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000743,http://purl.obolibrary.org/obo/NBO_0000105
http://purl.obolibrary.org/obo/NBO_0000743,http://purl.obolibrary.org/obo/NBO_0000121
http://purl.obolibrary.org/obo/MFOMD_0000174,http://purl.obolibrary.org/obo/MFOMD_0000167
http://purl.obolibrary.org/obo/DOID_1307,http://purl.obolibrary.org/obo/DOID_1561
http://purl.obolibrary.org/obo/MFOMD_0000175,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000441,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000306,http://purl.obolibrary.org/obo/NBO_0000170
http://purl.obolibrary.org/obo/NBO_0000317,http://purl.obolibrary.org/obo/NBO_0000327
http://purl.obolibrary.org/obo/MF_0000055,http://purl.obolibrary.org/obo/MF_0000019
http://purl.obolibrary.org/obo/NBO_0000353,http://purl.obolibrary.org/obo/NBO_0000351
http://purl.obolibrary.org/obo/NBO_0000364,http://purl.obolibrary.org/obo/NBO_0000368
http://purl.obolibrary.org/obo/DOID_0060143,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/behavior.owl/NBO_0002702,http://purl.obolibrary.org/obo/behavior.owl/NBO_0002660
http://purl.obolibrary.org/obo/NBO_0000202,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/DOID_5340,http://purl.obolibrary.org/obo/DOID_10914
http://purl.obolibrary.org/obo/MFOMD_0000120,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/MFOMD_0000164,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000639,http://purl.obolibrary.org/obo/NBO_0000234
http://purl.obolibrary.org/obo/BFO_0000142,http://purl.obolibrary.org/obo/BFO_0000140
http://purl.obolibrary.org/obo/NBO_0000628,http://purl.obolibrary.org/obo/NBO_0000049
http://purl.obolibrary.org/obo/NBO_0000604,http://purl.obolibrary.org/obo/NBO_0000011
http://purl.obolibrary.org/obo/NBO_0000615,http://purl.obolibrary.org/obo/NBO_0000612
http://purl.obolibrary.org/obo/MFOMD_0000201,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000329,http://purl.obolibrary.org/obo/NBO_0000326
http://purl.obolibrary.org/obo/IAO_0000033,http://purl.obolibrary.org/obo/IAO_0000030
http://purl.obolibrary.org/obo/NBO_0000225,http://purl.obolibrary.org/obo/NBO_0000308
http://purl.obolibrary.org/obo/NBO_0000236,http://purl.obolibrary.org/obo/NBO_0000233
http://purl.obolibrary.org/obo/NBO_0000574,http://purl.obolibrary.org/obo/NBO_0000411
http://purl.obolibrary.org/obo/MF_0000056,http://purl.obolibrary.org/obo/MF_0000019
http://purl.obolibrary.org/obo/MFOMD_0000212,http://purl.obolibrary.org/obo/MFOMD_0000024
http://purl.obolibrary.org/obo/NBO_0000201,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/NBO_0000212,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/MFOMD_0000020,http://purl.obolibrary.org/obo/DOID_5419
http://purl.obolibrary.org/obo/GO_0019235,http://purl.obolibrary.org/obo/GO_0019233
http://purl.obolibrary.org/obo/OGMS_0000106,http://purl.obolibrary.org/obo/ogms.owl#disease_stage
http://purl.obolibrary.org/obo/DOID_9974,http://purl.obolibrary.org/obo/DOID_9973
http://purl.obolibrary.org/obo/NBO_0000617,http://purl.obolibrary.org/obo/NBO_0000003
http://purl.obolibrary.org/obo/MF_0000017,http://purl.obolibrary.org/obo/BFO_0000144
http://purl.obolibrary.org/obo/MF_0000017,http://purl.obolibrary.org/obo/MF_0000020
http://purl.obolibrary.org/obo/NBO_0000318,http://purl.obolibrary.org/obo/NBO_0000317
http://purl.obolibrary.org/obo/NBO_0000169,http://purl.obolibrary.org/obo/NBO_0000166
http://purl.obolibrary.org/obo/DOID_0060153,http://purl.obolibrary.org/obo/DOID_0060155
http://purl.obolibrary.org/obo/NBO_0000640,http://purl.obolibrary.org/obo/NBO_0000234
http://purl.obolibrary.org/obo/DOID_0060136,http://purl.obolibrary.org/obo/DOID_4090
http://purl.obolibrary.org/obo/DOID_0060043,http://purl.obolibrary.org/obo/MFOMD_0000004
http://purl.obolibrary.org/obo/NBO_0000192,http://purl.obolibrary.org/obo/NBO_0000185
http://purl.obolibrary.org/obo/OGMS_0000027,http://purl.obolibrary.org/obo/OGMS_0000023
http://purl.obolibrary.org/obo/NBO_0000203,http://purl.obolibrary.org/obo/NBO_0000200
http://purl.obolibrary.org/obo/NBO_0000214,http://purl.obolibrary.org/obo/NBO_0000171
http://purl.obolibrary.org/obo/MFOMD_0000082,http://purl.obolibrary.org/obo/DOID_1876
http://purl.obolibrary.org/obo/NBO_0000552,http://purl.obolibrary.org/obo/NBO_0000551
http://purl.obolibrary.org/obo/MF_0000040,http://purl.obolibrary.org/obo/MF_0000021
http://purl.obolibrary.org/obo/DOID_9478,http://purl.obolibrary.org/obo/DOID_1595
http://purl.obolibrary.org/obo/NBO_0001632,http://purl.obolibrary.org/obo/NBO_0000308
http://purl.obolibrary.org/obo/DOID_0060167,http://purl.obolibrary.org/obo/DOID_1596
http://purl.obolibrary.org/obo/DOID_0050628,http://purl.obolibrary.org/obo/DOID_535
http://purl.obolibrary.org/obo/BFO_0000008,http://purl.obolibrary.org/obo/BFO_0000003
http://purl.obolibrary.org/obo/NBO_0000616,http://purl.obolibrary.org/obo/NBO_0000613
http://purl.obolibrary.org/obo/MF_0000002,http://purl.obolibrary.org/obo/MF_0000020
http://purl.obolibrary.org/obo/OGMS_0000018,http://purl.obolibrary.org/obo/OGMS_0000014
http://purl.obolibrary.org/obo/MF_0000038,http://purl.obolibrary.org/obo/MF_0000019
http://purl.obolibrary.org/obo/BFO_0000031,http://purl.obolibrary.org/obo/BFO_0000002
http://purl.obolibrary.org/obo/DOID_13709,http://purl.obolibrary.org/obo/DOID_10132
http://purl.obolibrary.org/obo/DOID_0050741,http://purl.obolibrary.org/obo/DOID_9973
http://purl.obolibrary.org/obo/NBO_0000575,http://purl.obolibrary.org/obo/NBO_0000389
http://purl.obolibrary.org/obo/NBO_0000562,http://purl.obolibrary.org/obo/NBO_0000560
